"","latitude","longitude","depth","mb","name","source","Country","datetime","max_yield","medium","confirmation","salvo"
"227",-22,-139,0,4.65,"Megapentes","DSIR","France","6/7/1990 5:30:00 PM",20,"Underground","confirmed",0
"228",-22.215,-138.841,0,5.5,"Cypselos","PDE","France","6/26/1990 5:59:58 PM",150,"Underground","confirmed",0
"229",-21.85,-139.042,0,5.1,"Anticlee","PDE","France","7/4/1990 5:59:59 PM",20,"Underground","confirmed",0
"230",-22.258,-138.805,0,5.5,"Hyrtacos","PDE","France","11/14/1990 6:11:58 PM",150,"Underground","confirmed",0
"231",-21.936,-138.967,0,5.4,"Thoas","PDE","France","11/21/1990 4:59:58 PM",150,"Underground","confirmed",0
"232",-22,-139,0,NA,"MElanippe","IMS","France","5/7/1991 5:00:00 PM",5,"Underground","confirmed",0
"233",-21.832,-139.014,0,5.1,"Alcinos","PDE","France","5/18/1991 5:14:59 PM",150,"Underground","confirmed",0
"234",-22.256,-138.794,0,5.5,"Periclymentos","PDE","France","5/29/1991 6:59:58 PM",150,"Underground","confirmed",0
"235",-21.944,-138.988,0,5.2,"Pitthee","PDE","France","6/14/1991 5:59:58 PM",150,"Underground","confirmed",0
"236",-22,-139,0,3.8,"Coronis","DSIR","France","7/5/1991 6:00:00 PM",5,"Underground","confirmed",0
"237",-21.877,-138.963,0,5.3,"Lycurgue","PDE","France","7/15/1991 6:09:58 PM",150,"Underground","confirmed",0
"238",-21.85,-138.84,0,4.8,"-","PDE","France","9/5/1995 9:29:58 PM",0,"Underground","presumed",0
"239",-22.25,-138.74,0,5.4,"-","PDE","France","10/1/1995 11:29:58 PM",0,"Underground","presumed",0
"240",-21.89,-138.98,0,5.4,"-","PDE","France","10/27/1995 9:59:58 PM",0,"Underground","presumed",0
"241",-21.88,-139.03,0,4.8,"-","PDE","France","11/21/1995 9:29:58 PM",0,"Underground","presumed",0
"242",-21.88,-138.97,0,5.1,"-","PDE","France","12/27/1995 9:29:58 PM",0,"Underground","presumed",0
"243",-22.24,-138.82,0,5.3,"-","PDE","France","1/27/1996 9:29:58 PM",0,"Underground","presumed",0
"244",27.095,71.752,0.11,5,"-","GUPTA+PABIAN","India","5/18/1974 2:34:55 AM",12,"Underground","confirmed",0
"245",27.078,71.719,0,5.2,"Shakti-1","BARKER","India","5/11/1998 10:13:44 AM",0,"Air","confirmed",1
"246",27.078,71.719,0,NA,"Shakti-4","MEDIA","India","5/13/1998 12:00:00 AM",0.6,"Air","confirmed",1
"247",28.83,64.95,0,4.87,"-","BARKER","Pakistan","5/28/1998 10:16:18 AM",0,"Air","confirmed",1
"248",28.49,63.73,0,4.6,"-","PDE","Pakistan","5/30/1998 6:54:55 AM",0,"Underground","confirmed",0
"249",-20,115,0,NA,"Hurricane","BOLT","England","10/3/1952 12:00:00 AM",25,"Air","confirmed",0
"250",-28,135,0,NA,"Totem 1","BOLT","England","10/14/1953 10:30:00 PM",10,"Air","confirmed",0
"251",-28,135,0,NA,"Totem 2","BOLT","England","10/26/1953 10:30:00 PM",8,"Air","confirmed",0
"252",-20,115,0,NA,"Mosaic G1","BOLT","England","5/16/1956 12:00:00 AM",15,"Air","confirmed",0
"253",-20,115,0,NA,"Mosaic G2","BOLT","England","6/19/1956 12:00:00 AM",60,"Air","confirmed",0
"254",-30,132,0,NA,"Buffalo","BOLT","England","9/27/1956 12:00:00 AM",15,"Air","confirmed",0
"255",-30,132,0,NA,"Buffalo","BOLT","England","10/4/1956 12:00:00 AM",1.5,"Air","confirmed",0
"256",-30,132,0,NA,"Buffalo","BOLT","England","10/11/1956 12:00:00 AM",3,"Air","confirmed",0
"257",-30,132,0,NA,"Buffalo","BOLT","England","10/22/1956 12:00:00 AM",10,"Air","confirmed",0
"258",1.67,-157.25,0,NA,"grapple","BOLT","England","5/15/1957 7:37:00 PM",0,"Air","unknown",0
"259",1.67,-157.25,0,NA,"grapple","BOLT","England","5/31/1957 7:41:00 PM",0,"Air","unknown",0
"260",1.67,-157.25,0,NA,"grapple","BOLT","England","6/19/1957 7:40:00 PM",0,"Air","unknown",0
"261",-30,132,0,NA,"Antler","BOLT","England","9/14/1957 5:30:00 AM",1,"Air","confirmed",0
"262",-30,132,0,NA,"Antler","BOLT","England","9/25/1957 12:30:00 AM",6,"Air","confirmed",0
"263",-30,132,0,NA,"Antler","BOLT","England","10/9/1957 7:30:00 AM",25,"Air","confirmed",0
"264",1.67,-157.25,0,NA,"grapple","BOLT","England","11/8/1957 5:47:00 PM",1800,"Air","confirmed",0
"265",1.67,-157.25,0,NA,"grapple","BOLT","England","4/28/1958 7:05:00 PM",3000,"Air","confirmed",0
"266",1.67,-157.25,0,NA,"grapple","BOLT","England","8/22/1958 6:00:00 PM",24,"Air","confirmed",0
"267",1.67,-157.25,0,NA,"grapple","BOLT","England","9/2/1958 5:24:00 PM",1000,"Air","confirmed",0
"268",1.67,-157.25,0,NA,"grapple","BOLT","England","9/11/1958 5:48:00 PM",800,"Air","confirmed",0
"269",1.67,-157.25,0,NA,"grapple","BOLT","England","9/23/1958 5:58:00 PM",25,"Air","confirmed",0
"270",37.0413,-116.0287,0.36,NA,"Pampas","SPRINGER","England","3/1/1962 7:10:00 PM",9.5,"Underground","confirmed",0
"271",37.0518,-116.0293,0.3,NA,"Tendrac","SPRINGER","England","12/7/1962 7:00:00 PM",20,"Underground","confirmed",0
"272",37.0176,-116.0296,0.27,NA,"Cormorant","SPRINGER","England","7/17/1964 5:18:30 PM",20,"Underground","confirmed",0
"273",37,-116,0,NA,"Courser","NV209","England","9/25/1964 12:00:00 AM",0,"Underground","confirmed",0
"274",37.078,-116.0167,0.46,5.16,"Charcoal","SPRINGER","England","9/10/1965 5:12:00 PM",200,"Underground","confirmed",0
"275",37.1245,-116.0789,0.47,4.8,"Fallon","ERDA","England","5/23/1974 1:38:30 PM",200,"Underground","confirmed",0
"276",37.125,-116.082,0.54,5.3,"Banon","ERDA","England","8/26/1976 2:30:00 PM",150,"Underground","confirmed",0
"277",37.2335,-116.3685,0.67,5.5,"Fondutta","DOE","England","4/11/1978 5:45:00 PM",150,"Underground","confirmed",0
"278",37.1269,-116.0839,0.54,5.1,"Quargel","DOE","England","11/18/1978 7:00:00 PM",150,"Underground","confirmed",0
"279",37.1212,-116.0666,0.46,4.8,"Nessel","DOE","England","8/29/1979 3:08:00 PM",150,"Underground","confirmed",0
"280",37.2484,-116.4224,0.63,5.5,"Colwick","DOE","England","4/26/1980 5:00:00 PM",150,"Underground","confirmed",0
"281",37.0746,-115.9993,0.43,4.7,"Dutchess","DOE","England","10/24/1980 7:15:00 PM",20,"Underground","confirmed",0
"282",37.3248,-116.3117,0.57,5.1,"Serpa","DOE","England","12/17/1980 3:10:00 PM",150,"Underground","confirmed",0
"283",37.1082,-116.049,0.52,5.4,"Rousanne","DOE","England","11/12/1981 3:00:00 PM",150,"Underground","confirmed",0
"284",37.2558,-116.4224,0.57,5.4,"Gibne","DOE","England","4/25/1982 6:05:00 PM",150,"Underground","confirmed",0
"285",37.1115,-116.0224,0,4,"Armada","DOE","England","4/22/1983 1:53:00 PM",20,"Underground","confirmed",0
"286",37.1062,-116.0224,0,5.4,"Mundo","DOE","England","5/1/1984 7:05:00 PM",150,"Underground","confirmed",0
"287",37.2701,-116.4976,0,5.5,"Egmont","DOE","England","12/9/1984 7:40:00 PM",150,"Underground","confirmed",0
"288",37.0533,-116.0454,0,5.7,"Kinibito","DOE","England","12/5/1985 3:00:00 PM",150,"Underground","confirmed",0
"289",37.2646,-116.4993,0,5.6,"Darwin","DOE","England","6/25/1986 12:00:00 AM",150,"Underground","confirmed",0
"290",37.1036,-116.0234,0,4.9,"Midland","DOE","England","7/16/1987 7:00:00 PM",150,"Underground","confirmed",0
"291",37.2311,-116.4094,0,5.5,"Barnwell","DOE","England","12/8/1989 3:00:00 PM",150,"Underground","confirmed",0
"292",37.2274,-116.3712,0,5.4,"Houston","DOE","England","11/14/1990 7:17:01 PM",150,"Underground","confirmed",0
"293",37.0965,-116.0696,0,4.6,"Bristol","DOE","England","11/26/1991 6:35:00 PM",20,"Underground","confirmed",0
"294",-46.36,37.57,0,NA,"-","TCARTER","Unknown","9/22/1979 3:00:00 AM",0,"Air","unknown",0
"295",33.6753,-106.4747,-0.03,NA,"Trinity","G+P","USA","7/16/1945 11:29:21 AM",21,"Air","confirmed",0
"296",34.22,132.25,0,NA,"littleboy","TCARTER","USA","8/5/1945 11:16:02 PM",15,"Air","confirmed",0
"297",32.48,129.53,0,NA,"fatman","TCARTER","USA","8/9/1945 1:58:00 AM",21,"Air","confirmed",0
"298",11,165,-0.16,NA,"Able","G+P","USA","6/30/1946 9:01:00 PM",21,"Air","confirmed",0
"299",11.5833,165.5,0,NA,"Baker","G+R","USA","7/24/1946 9:35:00 PM",21,"Water","confirmed",0
"300",11,162,-0.06,NA,"X-ray","G+P","USA","4/14/1948 6:16:59 PM",37,"Air","confirmed",0
"301",11,162,-0.06,NA,"Yoke","G+P","USA","4/30/1948 6:08:59 PM",49,"Air","confirmed",0
"302",11,162,-0.06,NA,"Zebra","G+P","USA","5/14/1948 6:04:00 PM",18,"Air","confirmed",0
"303",36.8,-115.95,-0.32,NA,"Able","G+P","USA","1/27/1951 1:44:51 PM",1,"Air","confirmed",0
"304",36.8,-115.95,-0.33,NA,"Baker","G+P","USA","1/28/1951 1:52:04 PM",8,"Air","confirmed",0
"305",36.8,-115.95,-0.33,NA,"Easy","G+P","USA","2/1/1951 1:46:40 PM",1,"Air","confirmed",0
"306",36.8,-115.95,-0.34,NA,"Baker-2","G+P","USA","2/2/1951 1:48:48 PM",8,"Air","confirmed",0
"307",36.8,-115.95,-0.44,NA,"Fox","G+P","USA","2/6/1951 1:46:55 PM",22,"Air","confirmed",0
"308",11.5558,162.3544,-0.09,NA,"Dog","G+P","USA","4/7/1951 5:33:58 PM",81,"Air","confirmed",0
"309",11.6689,162.2403,-0.09,NA,"Easy","G+P","USA","4/20/1951 5:27:00 PM",47,"Air","confirmed",0
"310",11.6269,162.3147,-0.06,NA,"George","G+P","USA","5/8/1951 8:30:01 PM",225,"Air","confirmed",0
"311",11.673,162.2486,-0.06,NA,"Item","G+P","USA","5/24/1951 5:16:59 PM",45.5,"Air","confirmed",0
"312",37.0839,-116.0239,-0.03,NA,"Able","G+P","USA","10/22/1951 2:00:00 PM",0.1,"Air","confirmed",0
"313",37.085,-116.02,-0.34,NA,"Baker","G+P","USA","10/28/1951 3:20:09 PM",3.5,"Air","confirmed",0
"314",37.085,-116.0203,-0.35,NA,"Charlie","G+P","USA","10/30/1951 3:00:30 PM",14,"Air","confirmed",0
"315",37.0847,-116.0197,-0.43,NA,"Dog","G+P","USA","11/1/1951 3:30:02 PM",21,"Air","confirmed",0
"316",37.0919,-116.0244,-0.4,NA,"Easy","G+P","USA","11/5/1951 4:29:58 PM",31,"Air","confirmed",0
"317",37.1317,-116.0386,0,NA,"Sugar","G+P","USA","11/19/1951 5:00:00 PM",1.2,"Air","confirmed",0
"318",37.1697,-116.0425,0.01,NA,"Uncle","G+P","USA","11/29/1951 8:00:00 PM",1.2,"Underground","confirmed",0
"319",36.7983,-115.9356,-0.24,NA,"Able","G+P","USA","4/1/1952 5:00:08 PM",1,"Air","confirmed",0
"320",37.0842,-116.0194,-0.34,NA,"Baker","G+P","USA","4/15/1952 5:29:57 PM",1,"Air","confirmed",0
"321",37.0844,-116.0203,-1.05,NA,"Charlie","G+P","USA","4/22/1952 5:30:10 PM",31,"Air","confirmed",0
"322",37.0842,-116.0203,-0.32,NA,"Dog","G+P","USA","5/1/1952 4:29:59 PM",19,"Air","confirmed",0
"323",37.0531,-116.1056,-0.09,NA,"Easy","G+P","USA","5/7/1952 12:14:59 PM",12,"Air","confirmed",0
"324",37.0956,-116.1056,-0.09,NA,"Fox","G+P","USA","5/25/1952 12:00:00 PM",11,"Air","confirmed",0
"325",37.0481,-116.0211,-0.09,NA,"George","G+P","USA","6/1/1952 11:55:00 AM",15,"Air","confirmed",0
"326",37.1386,-116.1178,-0.09,NA,"How","G+P","USA","6/5/1952 11:55:00 AM",14,"Air","confirmed",0
"327",11.2372,162.1964,-0.01,NA,"Mike","G+P","USA","10/31/1952 7:14:59 PM",10400,"Air","confirmed",0
"328",11.5622,162.3525,-0.45,NA,"King","G+P","USA","11/15/1952 11:30:00 PM",500,"Air","confirmed",0
"329",37.0478,-116.0211,-0.09,NA,"Annie","G+P","USA","3/17/1953 1:20:00 PM",16,"Air","confirmed",0
"330",37.0956,-116.1028,-0.09,NA,"Nancy","G+P","USA","3/24/1953 1:10:00 PM",24,"Air","confirmed",0
"331",37.0828,-116.0239,-0.09,NA,"Ruth","G+P","USA","3/31/1953 1:00:00 PM",0.2,"Air","confirmed",0
"332",37.0847,-116.018,-1.83,NA,"Dixie","G+P","USA","4/6/1953 3:29:38 PM",11,"Air","confirmed",0
"333",37.0989,-116.0925,-0.03,NA,"Ray","G+P","USA","4/11/1953 12:45:00 PM",0.2,"Air","confirmed",0
"334",37.1383,-116.1178,-0.09,NA,"Badger","G+P","USA","4/18/1953 12:35:00 PM",23,"Air","confirmed",0
"335",37.0531,-116.1028,-0.09,NA,"Simon","G+P","USA","4/25/1953 12:30:00 PM",43,"Air","confirmed",0
"336",36.5,-115.9289,-0.74,NA,"Encore","G+P","USA","5/8/1953 3:29:55 PM",27,"Air","confirmed",0
"337",37.0403,-116.0253,-0.09,NA,"Harry","G+P","USA","5/19/1953 12:04:59 PM",32,"Air","confirmed",0
"338",36.7931,-115.9147,-0.16,NA,"Grable","G+P","USA","5/25/1953 3:30:00 PM",15,"Air","confirmed",0
"339",37.0875,-116.0183,-0.41,NA,"Climax","G+P","USA","6/4/1953 11:14:57 AM",61,"Air","confirmed",0
"340",11.6908,165.2736,NA,NA,"Bravo","G+P","USA","2/28/1954 6:45:00 PM",15000,"Air","confirmed",0
"341",11.6908,165.273,NA,NA,"Romeo","G+P","USA","3/26/1954 6:30:00 PM",11000,"Air","confirmed",0
"342",11.4967,165.3675,NA,NA,"Koon","G+P","USA","4/6/1954 6:20:00 PM",110,"Air","confirmed",0
"343",11.6664,165.3872,NA,NA,"Union","G+P","USA","4/25/1954 6:10:01 PM",6900,"Air","confirmed",0
"344",11.6656,165.3869,NA,NA,"Yankee","G+P","USA","5/4/1954 6:10:00 PM",13500,"Air","confirmed",0
"345",11.6705,162.1964,NA,NA,"Nectar","G+P","USA","5/13/1954 6:20:00 PM",1690,"Air","confirmed",0
"346",37.0867,-116.0219,-0.23,NA,"Wasp","G+P","USA","2/18/1955 7:59:59 PM",1,"Air","confirmed",0
"347",37.0478,-116.0211,-0.09,NA,"Moth","G+P","USA","2/22/1955 1:45:00 PM",2,"Air","confirmed",0
"348",37.1255,-116.0475,-0.09,NA,"Tesla","G+P","USA","3/1/1955 1:30:00 PM",7,"Air","confirmed",0
"349",37.1383,-116.1175,-0.15,NA,"Turk","G+P","USA","3/7/1955 1:20:00 PM",43,"Air","confirmed",0
"350",37.0403,-116.0253,-0.09,NA,"Hornet","G+P","USA","3/12/1955 1:20:00 PM",4,"Air","confirmed",0
"351",37.0947,-116.0239,-0.15,NA,"Bee","G+P","USA","3/22/1955 1:05:00 PM",8,"Air","confirmed",0
"352",37.1683,-116.0439,0.02,NA,"Ess","G+P","USA","3/23/1955 8:30:00 PM",1,"Underground","confirmed",0
"353",37.0956,-116.1028,-0.15,NA,"Apple-1","G+P","USA","3/29/1955 12:55:00 PM",14,"Air","confirmed",0
"354",37.0867,-116.0578,-0.23,NA,"Wasp Prime","G+P","USA","3/29/1955 5:59:55 PM",3,"Air","confirmed",0
"355",37.0286,-116.0578,-11.16,NA,"HA (High Altitude)","G+P","USA","4/6/1955 6:00:04 PM",3,"Air","confirmed",0
"356",37.1222,-116.0344,-0.09,NA,"Post","G+P","USA","4/9/1955 12:30:00 PM",2,"Air","confirmed",0
"357",36.7981,-115.9289,-0.12,NA,"Met","G+P","USA","4/15/1955 7:15:00 PM",22,"Air","confirmed",0
"358",36.0531,-116.1025,-0.15,NA,"Apple-2","G+P","USA","5/5/1955 12:10:00 PM",29,"Air","confirmed",0
"359",28.7333,-126.2667,0.61,NA,"Wigwam","G+P","USA","5/14/1955 8:00:00 PM",30,"Water","confirmed",0
"360",37.0947,-116.0239,-0.15,NA,"Zucchini","G+P","USA","5/15/1955 12:00:00 PM",28,"Air","confirmed",0
"361",37,-116,0,NA,"Project 56 No. 1","NV209","USA","11/1/1955 12:00:00 AM",0,"Air","confirmed",0
"362",37,-116,0,NA,"Project 56 No. 2","NV209","USA","11/3/1955 12:00:00 AM",0,"Air","confirmed",0
"363",37,-116,0,NA,"Project 56 No. 3","NV209","USA","11/5/1955 12:00:00 AM",0,"Air","confirmed",0
"364",37,-116,0,NA,"Project 56 No. 4","NV209","USA","1/18/1956 12:00:00 AM",20,"Air","confirmed",0
"365",11.5578,162.355,NA,NA,"Lacrosse","G+P","USA","5/4/1956 6:25:30 PM",40,"Air","confirmed",0
"366",11.6683,165.3942,-1.32,NA,"Cherokee","G+P","USA","5/20/1956 5:50:39 PM",3800,"Air","confirmed",0
"367",11,162,0,NA,"Yuma","NV209","USA","5/27/1956 12:00:00 AM",0.19,"Air","confirmed",0
"368",11.4967,165.3692,NA,NA,"Zuni","G+P","USA","5/27/1956 5:56:00 PM",3500,"Air","confirmed",0
"369",11.5444,162.3644,-0.09,NA,"Erie","G+P","USA","5/30/1956 6:15:29 PM",14.9,"Air","confirmed",0
"370",11.6764,162.2222,NA,NA,"Seminole","G+P","USA","6/6/1956 12:55:30 AM",13.7,"Air","confirmed",0
"371",11.6,165.4514,NA,NA,"Flathead","G+P","USA","6/11/1956 6:26:00 PM",365,"Air","confirmed",0
"372",11.5511,162.3586,-0.06,NA,"Blackfoot","G+P","USA","6/11/1956 6:26:00 PM",8,"Air","confirmed",0
"373",11,162,0,NA,"Kickapoo","NV209","USA","6/13/1956 12:00:00 AM",1.49,"Air","confirmed",0
"374",11.5467,162.3608,-0.21,NA,"Osage","G+P","USA","6/16/1956 1:13:53 AM",1.7,"Air","confirmed",0
"375",11,162,0,NA,"Inca","NV209","USA","6/21/1956 12:00:00 AM",15.2,"Air","confirmed",0
"376",11.6028,165.4514,NA,NA,"Dakota","G+P","USA","6/25/1956 6:06:00 PM",1100,"Air","confirmed",0
"377",11,162,0,NA,"Mohawk","NV209","USA","7/2/1956 12:00:00 AM",360,"Air","confirmed",0
"378",11.6714,162.2003,NA,NA,"Apache","G+P","USA","7/8/1956 6:06:00 PM",1850,"Air","confirmed",0
"379",11.6633,165.3872,NA,NA,"Navajo","G+P","USA","7/10/1956 5:56:00 PM",4500,"Air","confirmed",0
"380",11.6739,165.3394,NA,NA,"Tewa","G+P","USA","7/20/1956 5:46:00 PM",5000,"Air","confirmed",0
"381",11.6719,162.3692,NA,NA,"Huron","G+P","USA","7/21/1956 6:16:00 PM",250,"Air","confirmed",0
"382",37,-115,0,NA,"Project 57 No. 1","NV209","USA","4/24/1957 12:00:00 AM",0,"Air","confirmed",0
"383",37.0947,-116.0236,-0.15,NA,"Boltzmann","G+P","USA","5/28/1957 11:55:00 AM",12,"Air","confirmed",0
"384",37.0478,-116.0211,-0.09,NA,"Franklin","G+P","USA","6/2/1957 11:55:00 AM",0.14,"Air","confirmed",0
"385",37.1347,-116.0408,-0.15,NA,"Lassen","G+P","USA","6/5/1957 11:45:00 AM",5e-04,"Air","confirmed",0
"386",37.1347,-116.0408,-0.15,NA,"Wilson","G+P","USA","6/18/1957 11:45:00 AM",10,"Air","confirmed",0
"387",37.7981,-115.9289,-0.21,NA,"Priscilla","G+P","USA","6/24/1957 1:30:00 PM",37,"Air","confirmed",0
"388",37,-116,0,NA,"Coulomb-A","NV209","USA","7/1/1957 12:00:00 AM",0,"Air","confirmed",0
"389",37.1347,-116.0408,-0.46,NA,"Hood","G+P","USA","7/5/1957 11:40:00 AM",74,"Air","confirmed",0
"390",37.1503,-116.1086,-0.15,NA,"Diablo","G+P","USA","7/15/1957 11:30:00 AM",17,"Air","confirmed",0
"391",37.1606,-116.0531,-9.14,NA,"John","G+P","USA","7/19/1957 2:00:05 PM",2,"Air","confirmed",0
"392",37.0833,-116.1,-0.15,NA,"Kepler","G+P","USA","7/24/1957 11:50:00 AM",10,"Air","confirmed",0
"393",37.1347,-116.0408,-0.15,NA,"Owens","G+P","USA","7/25/1957 1:30:00 PM",9.7,"Air","confirmed",0
"394",37.0518,-116.0334,0.15,NA,"Pascal-A","AEC","USA","7/26/1957 8:00:00 AM",20,"Underground","confirmed",0
"395",37.0867,-116.0236,-0.46,NA,"Stokes","G+P","USA","8/7/1957 12:25:00 PM",19,"Air","confirmed",0
"396",37.1939,-116.0333,NA,NA,"Saturn","G+P","USA","8/10/1957 12:59:55 AM",0,"Underground","confirmed",0
"397",37.128,-116.1064,-0.15,NA,"Shasta","G+P","USA","8/18/1957 12:00:00 PM",17,"Air","confirmed",0
"398",37.0867,-116.0236,-0.46,NA,"Doppler","G+P","USA","8/23/1957 12:30:00 PM",11,"Air","confirmed",0
"399",37.0491,-116.034,0.15,NA,"Pascal-B","AEC","USA","8/27/1957 10:35:00 PM",20,"Underground","confirmed",0
"400",37.0867,-116.0236,-0.23,NA,"Franklin Prime","G+P","USA","8/30/1957 12:40:00 PM",4.7,"Air","confirmed",0
"401",37.1872,-116.0678,-0.21,NA,"Smoky","G+P","USA","8/31/1957 12:30:00 PM",44,"Air","confirmed",0
"402",37.0531,-116.1025,-0.15,NA,"Galileo","G+P","USA","9/2/1957 12:40:00 PM",11,"Air","confirmed",0
"403",37.1347,-116.0408,-0.15,NA,"Wheeler","G+P","USA","9/6/1957 12:45:00 PM",0.197,"Air","confirmed",0
"404",37,-116,NA,NA,"Coulomb-B","G+P","USA","9/6/1957 8:05:01 PM",0.3,"Air","confirmed",0
"405",37.0867,-116.0236,-0.23,NA,"Laplace","G+P","USA","9/8/1957 1:00:00 PM",1,"Air","confirmed",0
"406",37.0336,-116.0314,-0.15,NA,"Fizeau","G+P","USA","9/14/1957 4:45:00 PM",11,"Air","confirmed",0
"407",37.0867,-116.0236,-0.46,NA,"Newton","G+P","USA","9/16/1957 12:50:00 PM",12,"Air","confirmed",0
"408",37.1958,-116.2031,0.24,NA,"Rainier","G+P","USA","9/19/1957 5:00:00 PM",1.7,"Underground","confirmed",0
"409",37.1383,-116.1175,-0.15,NA,"Whitney","G+P","USA","9/23/1957 12:30:00 PM",19,"Air","confirmed",0
"410",37.1347,-116.0408,-0.46,NA,"Charleston","G+P","USA","9/28/1957 1:00:00 PM",12,"Air","confirmed",0
"411",37.1347,-116.0408,-0.15,NA,"Morgan","G+P","USA","10/7/1957 1:00:00 PM",8,"Air","confirmed",0
"412",37.0499,-116.0309,0.08,NA,"Pascal-C","AEC","USA","12/6/1957 8:15:00 PM",20,"Underground","confirmed",0
"413",37,-116,0,NA,"Coulomb-C","NV209","USA","12/9/1957 12:00:00 AM",0.5,"Air","confirmed",0
"414",37,-116,0,NA,"Venus","NV209","USA","2/22/1958 12:00:00 AM",0.001,"Underground","confirmed",0
"415",37,-116,0,NA,"Uranus","NV209","USA","3/14/1958 12:00:00 AM",0.001,"Underground","confirmed",0
"416",12.6167,168.025,-26.21,NA,"Yucca","G+P","USA","4/28/1958 2:40:00 AM",1.7,"Air","confirmed",0
"417",11.5564,162.3542,NA,NA,"Cactus","G+P","USA","5/5/1958 6:15:00 PM",18,"Air","confirmed",0
"418",11.6908,165.2736,NA,NA,"Fir","G+P","USA","5/11/1958 5:50:00 PM",1360,"Air","confirmed",0
"419",11.5411,162.3506,NA,NA,"Butternut","G+P","USA","5/11/1958 6:15:00 PM",81,"Air","confirmed",0
"420",11.675,162.2056,NA,NA,"Koa","G+P","USA","5/12/1958 6:30:00 PM",1370,"Air","confirmed",0
"421",11.3447,162.1789,0.15,NA,"Wahoo","G+P","USA","5/16/1958 1:30:00 AM",9,"Water","confirmed",0
"422",11.5439,162.3561,NA,NA,"Holly","G+P","USA","5/20/1958 6:30:00 PM",5.9,"Air","confirmed",0
"423",11.4961,165.3708,NA,NA,"Nutmeg","G+P","USA","5/21/1958 9:20:00 PM",25.1,"Air","confirmed",0
"424",11.6603,162.2253,NA,NA,"Yellowwood","G+P","USA","5/26/1958 2:00:00 AM",330,"Air","confirmed",0
"425",11.5428,162.3539,NA,NA,"Magnolia","G+P","USA","5/26/1958 6:00:00 PM",57,"Air","confirmed",0
"426",11.6633,162.23,NA,NA,"Tobacco","G+P","USA","5/30/1958 2:15:00 AM",11.6,"Air","confirmed",0
"427",11.6908,165.2736,NA,NA,"Sycamore","G+P","USA","5/31/1958 3:00:00 AM",92,"Air","confirmed",0
"428",11.5411,162.3517,NA,NA,"Rose","G+P","USA","6/2/1958 6:45:00 PM",15,"Air","confirmed",0
"429",11.3808,162.2192,0.05,NA,"Umbrella","G+P","USA","6/8/1958 6:15:00 PM",8,"Water","confirmed",0
"430",11.6872,165.415,NA,NA,"Maple","G+P","USA","6/10/1958 5:30:00 PM",213,"Air","confirmed",0
"431",11.6908,165.2733,NA,NA,"Aspen","G+P","USA","6/14/1958 5:30:00 PM",319,"Air","confirmed",0
"432",11.6603,162.2253,NA,NA,"Walnut","G+P","USA","6/14/1958 6:30:00 PM",1450,"Air","confirmed",0
"433",11.5442,162.3564,NA,NA,"Linden","G+P","USA","6/18/1958 3:00:00 AM",11,"Air","confirmed",0
"434",11.6872,165.415,NA,NA,"Redwood","G+P","USA","6/27/1958 5:30:00 PM",412,"Air","confirmed",0
"435",11.6633,162.23,NA,NA,"Elder","G+P","USA","6/27/1958 6:30:00 PM",880,"Air","confirmed",0
"436",11.6078,162.1078,NA,NA,"Oak","G+P","USA","6/28/1958 7:30:00 PM",8900,"Air","confirmed",0
"437",11.4961,162.3708,NA,NA,"Hickory","G+P","USA","6/29/1958 12:00:00 AM",14,"Air","confirmed",0
"438",11.5442,162.3564,NA,NA,"Sequoia","G+P","USA","7/1/1958 6:30:00 PM",5.2,"Air","confirmed",0
"439",11.6908,165.2736,NA,NA,"Cedar","G+P","USA","7/2/1958 5:30:00 PM",220,"Air","confirmed",0
"440",11.6633,162.23,NA,NA,"Dogwood","G+P","USA","7/5/1958 6:30:00 PM",397,"Air","confirmed",0
